RACEID,DRIVERID,LAP,POSITION,MILLISECONDS,DRIVERREF,RACE_NAME,PIT_STOP,MILLISECONDS_CUMULATIVE,MEDIAN_MILLISECONDS_CUMULATIVE
879,17,60,4,87764,webber,2012 Brazilian Grand Prix,N,5303121,5335988
879,39,60,19,91038,karthikeyan,2012 Brazilian Grand Prix,N,5489317,5335988
879,37,60,18,90480,rosa,2012 Brazilian Grand Prix,N,5448266,5335988
879,13,60,2,90146,massa,2012 Brazilian Grand Prix,N,5290796,5335988
879,20,60,7,88139,vettel,2012 Brazilian Grand Prix,N,5321864,5335988
879,819,60,13,91061,pic,2012 Brazilian Grand Prix,N,5371148,5335988
879,5,60,17,106119,kovalainen,2012 Brazilian Grand Prix,N,5412643,5335988
879,30,60,6,89090,michael_schumacher,2012 Brazilian Grand Prix,N,5316846,5335988
879,817,60,12,88658,ricciardo,2012 Brazilian Grand Prix,N,5367141,5335988
879,818,60,9,87851,vergne,2012 Brazilian Grand Prix,N,5334005,5335988
879,814,60,10,87370,resta,2012 Brazilian Grand Prix,N,5335988,5335988
879,10,60,16,91387,glock,2012 Brazilian Grand Prix,N,5405671,5335988
879,5,61,17,91676,kovalainen,2012 Brazilian Grand Prix,N,5504319,5423465
879,30,61,6,89389,michael_schumacher,2012 Brazilian Grand Prix,N,5406235,5423465
879,155,61,8,88758,kobayashi,2012 Brazilian Grand Prix,N,5412921,5423465
879,17,61,4,88211,webber,2012 Brazilian Grand Prix,N,5391332,5423465
879,3,61,15,92770,rosberg,2012 Brazilian Grand Prix,N,5488260,5423465
879,817,61,12,93930,ricciardo,2012 Brazilian Grand Prix,Y,5461071,5423465
879,814,61,10,87477,resta,2012 Brazilian Grand Prix,N,5423465,5423465
879,20,61,7,87448,vettel,2012 Brazilian Grand Prix,N,5409312,5423465
879,18,61,1,88128,button,2012 Brazilian Grand Prix,N,5362669,5423465
879,818,61,9,87588,vergne,2012 Brazilian Grand Prix,N,5421593,5423465
879,819,61,13,90958,pic,2012 Brazilian Grand Prix,N,5462106,5423465
879,39,61,19,92647,karthikeyan,2012 Brazilian Grand Prix,N,5581964,5423465
879,8,61,11,88820,raikkonen,2012 Brazilian Grand Prix,N,5453227,5423465
879,808,61,14,90654,petrov,2012 Brazilian Grand Prix,N,5463710,5423465
879,807,61,5,87979,hulkenberg,2012 Brazilian Grand Prix,N,5391827,5423465
879,37,61,18,90067,rosa,2012 Brazilian Grand Prix,N,5538333,5423465
879,13,61,2,91172,massa,2012 Brazilian Grand Prix,N,5381968,5423465
879,10,61,16,94328,glock,2012 Brazilian Grand Prix,N,5499999,5423465
879,4,61,3,88682,alonso,2012 Brazilian Grand Prix,N,5383089,5423465
879,5,62,17,91064,kovalainen,2012 Brazilian Grand Prix,N,5595383,5510839
879,30,62,6,89056,michael_schumacher,2012 Brazilian Grand Prix,N,5495291,5510839
879,155,62,8,88777,kobayashi,2012 Brazilian Grand Prix,N,5501698,5510839
879,3,62,15,94366,rosberg,2012 Brazilian Grand Prix,N,5582626,5510839
879,817,62,14,107970,ricciardo,2012 Brazilian Grand Prix,N,5569041,5510839
879,819,62,12,90650,pic,2012 Brazilian Grand Prix,N,5552756,5510839
879,818,62,9,87462,vergne,2012 Brazilian Grand Prix,N,5509055,5510839
879,20,62,7,88035,vettel,2012 Brazilian Grand Prix,N,5497347,5510839
879,808,62,13,90404,petrov,2012 Brazilian Grand Prix,N,5554114,5510839
879,4,62,2,88230,alonso,2012 Brazilian Grand Prix,N,5471319,5510839
879,37,62,18,91439,rosa,2012 Brazilian Grand Prix,N,5629772,5510839
879,10,62,16,92263,glock,2012 Brazilian Grand Prix,N,5592262,5510839
879,814,62,10,87374,resta,2012 Brazilian Grand Prix,N,5510839,5510839
879,13,62,3,90785,massa,2012 Brazilian Grand Prix,N,5472753,5510839
879,39,62,19,90734,karthikeyan,2012 Brazilian Grand Prix,N,5672698,5510839
879,807,62,5,88023,hulkenberg,2012 Brazilian Grand Prix,N,5479850,5510839
879,8,62,11,88520,raikkonen,2012 Brazilian Grand Prix,N,5541747,5510839
879,18,62,1,87691,button,2012 Brazilian Grand Prix,N,5450360,5510839
879,17,62,4,87784,webber,2012 Brazilian Grand Prix,N,5479116,5510839
879,818,63,9,87794,vergne,2012 Brazilian Grand Prix,N,5596849,5598578
879,155,63,8,88335,kobayashi,2012 Brazilian Grand Prix,N,5590033,5598578
879,39,63,19,97040,karthikeyan,2012 Brazilian Grand Prix,N,5769738,5598578
879,20,63,7,87850,vettel,2012 Brazilian Grand Prix,N,5585197,5598578
879,37,63,18,92770,rosa,2012 Brazilian Grand Prix,N,5722542,5598578
879,4,63,2,88662,alonso,2012 Brazilian Grand Prix,N,5559981,5598578
879,13,63,3,88683,massa,2012 Brazilian Grand Prix,N,5561436,5598578
879,17,63,4,87763,webber,2012 Brazilian Grand Prix,N,5566879,5598578
879,808,63,13,90659,petrov,2012 Brazilian Grand Prix,N,5644773,5598578
879,814,63,10,87739,resta,2012 Brazilian Grand Prix,N,5598578,5598578
879,10,63,16,91404,glock,2012 Brazilian Grand Prix,N,5683666,5598578
879,807,63,5,88025,hulkenberg,2012 Brazilian Grand Prix,N,5567875,5598578
879,8,63,11,88603,raikkonen,2012 Brazilian Grand Prix,N,5630350,5598578
879,18,63,1,88347,button,2012 Brazilian Grand Prix,N,5538707,5598578
879,5,63,17,93196,kovalainen,2012 Brazilian Grand Prix,N,5688579,5598578
879,30,63,6,89583,michael_schumacher,2012 Brazilian Grand Prix,N,5584874,5598578
879,3,63,15,96899,rosberg,2012 Brazilian Grand Prix,N,5679525,5598578
879,817,63,14,90306,ricciardo,2012 Brazilian Grand Prix,N,5659347,5598578
879,819,63,12,90542,pic,2012 Brazilian Grand Prix,N,5643298,5598578
879,3,64,15,93101,rosberg,2012 Brazilian Grand Prix,N,5772626,5686968
879,817,64,14,89887,ricciardo,2012 Brazilian Grand Prix,N,5749234,5686968
879,13,64,3,88200,massa,2012 Brazilian Grand Prix,N,5649636,5686968
879,37,64,18,91124,rosa,2012 Brazilian Grand Prix,N,5813666,5686968
879,39,64,19,91513,karthikeyan,2012 Brazilian Grand Prix,N,5861251,5686968
879,807,64,5,88089,hulkenberg,2012 Brazilian Grand Prix,N,5655964,5686968
879,819,64,12,91719,pic,2012 Brazilian Grand Prix,N,5735017,5686968
879,808,64,13,91120,petrov,2012 Brazilian Grand Prix,N,5735893,5686968
879,5,64,17,90920,kovalainen,2012 Brazilian Grand Prix,N,5779499,5686968
879,30,64,7,90761,michael_schumacher,2012 Brazilian Grand Prix,N,5675635,5686968
879,10,64,16,93650,glock,2012 Brazilian Grand Prix,N,5777316,5686968
879,155,64,8,88548,kobayashi,2012 Brazilian Grand Prix,N,5678581,5686968
879,818,64,9,88531,vergne,2012 Brazilian Grand Prix,N,5685380,5686968
879,20,64,6,88827,vettel,2012 Brazilian Grand Prix,N,5674024,5686968
879,814,64,10,88390,resta,2012 Brazilian Grand Prix,N,5686968,5686968
879,8,64,11,89628,raikkonen,2012 Brazilian Grand Prix,N,5719978,5686968
879,18,64,1,87849,button,2012 Brazilian Grand Prix,N,5626556,5686968
879,17,64,4,87448,webber,2012 Brazilian Grand Prix,N,5654327,5686968
879,4,64,2,87806,alonso,2012 Brazilian Grand Prix,N,5647787,5686968
879,808,65,12,92421,petrov,2012 Brazilian Grand Prix,N,5828314,5775005
879,3,65,15,95047,rosberg,2012 Brazilian Grand Prix,N,5867673,5775005
879,817,65,14,90005,ricciardo,2012 Brazilian Grand Prix,N,5839239,5775005
879,807,65,5,87914,hulkenberg,2012 Brazilian Grand Prix,N,5743878,5775005
879,818,65,9,88608,vergne,2012 Brazilian Grand Prix,N,5773988,5775005
879,13,65,3,89337,massa,2012 Brazilian Grand Prix,N,5738973,5775005
879,17,65,4,88338,webber,2012 Brazilian Grand Prix,N,5742665,5775005
879,4,65,2,88376,alonso,2012 Brazilian Grand Prix,N,5736163,5775005
879,20,65,6,87897,vettel,2012 Brazilian Grand Prix,N,5761921,5775005
879,37,65,18,91053,rosa,2012 Brazilian Grand Prix,N,5904719,5775005
879,39,65,19,95427,karthikeyan,2012 Brazilian Grand Prix,N,5956678,5775005
879,30,65,7,90194,michael_schumacher,2012 Brazilian Grand Prix,N,5765829,5775005
879,10,65,16,92285,glock,2012 Brazilian Grand Prix,N,5869601,5775005
879,5,65,17,91317,kovalainen,2012 Brazilian Grand Prix,N,5870816,5775005
879,814,65,10,88037,resta,2012 Brazilian Grand Prix,N,5775005,5775005
879,8,65,11,88767,raikkonen,2012 Brazilian Grand Prix,N,5808745,5775005
879,819,65,13,96428,pic,2012 Brazilian Grand Prix,N,5831445,5775005
879,18,65,1,89245,button,2012 Brazilian Grand Prix,N,5715801,5775005
879,155,65,8,88530,kobayashi,2012 Brazilian Grand Prix,N,5767111,5775005
879,39,66,19,93144,karthikeyan,2012 Brazilian Grand Prix,N,6049822,5863441
879,37,66,18,90963,rosa,2012 Brazilian Grand Prix,N,5995682,5863441
879,155,66,8,88954,kobayashi,2012 Brazilian Grand Prix,N,5856065,5863441
879,817,66,14,89897,ricciardo,2012 Brazilian Grand Prix,N,5929136,5863441
879,8,66,11,88947,raikkonen,2012 Brazilian Grand Prix,N,5897692,5863441
879,17,66,4,88166,webber,2012 Brazilian Grand Prix,N,5830831,5863441
879,20,66,6,86969,vettel,2012 Brazilian Grand Prix,N,5848890,5863441
879,807,66,5,88274,hulkenberg,2012 Brazilian Grand Prix,N,5832152,5863441
879,808,66,12,93909,petrov,2012 Brazilian Grand Prix,N,5922223,5863441
879,818,66,9,89207,vergne,2012 Brazilian Grand Prix,N,5863195,5863441
879,5,66,17,91030,kovalainen,2012 Brazilian Grand Prix,N,5961846,5863441
879,18,66,1,88473,button,2012 Brazilian Grand Prix,N,5804274,5863441
879,3,66,15,93265,rosberg,2012 Brazilian Grand Prix,N,5960938,5863441
879,10,66,16,92031,glock,2012 Brazilian Grand Prix,N,5961632,5863441
879,814,66,10,88436,resta,2012 Brazilian Grand Prix,N,5863441,5863441
879,819,66,13,93348,pic,2012 Brazilian Grand Prix,N,5924793,5863441
879,30,66,7,89309,michael_schumacher,2012 Brazilian Grand Prix,N,5855138,5863441
879,4,66,2,89424,alonso,2012 Brazilian Grand Prix,N,5825587,5863441
879,13,66,3,89491,massa,2012 Brazilian Grand Prix,N,5828464,5863441
879,817,67,14,91012,ricciardo,2012 Brazilian Grand Prix,N,6020148,5953821
879,819,67,13,91866,pic,2012 Brazilian Grand Prix,N,6016659,5953821
879,37,67,18,91707,rosa,2012 Brazilian Grand Prix,N,6087389,5953821
879,4,67,2,87933,alonso,2012 Brazilian Grand Prix,N,5913520,5953821
879,5,67,15,91674,kovalainen,2012 Brazilian Grand Prix,N,6053520,5953821
879,13,67,3,88614,massa,2012 Brazilian Grand Prix,N,5917078,5953821
879,30,67,7,89405,michael_schumacher,2012 Brazilian Grand Prix,N,5944543,5953821
879,17,67,4,88835,webber,2012 Brazilian Grand Prix,N,5919666,5953821
879,20,67,6,87571,vettel,2012 Brazilian Grand Prix,N,5936461,5953821
879,818,67,10,90626,vergne,2012 Brazilian Grand Prix,N,5953821,5953821
879,8,67,11,89280,raikkonen,2012 Brazilian Grand Prix,N,5986972,5953821
879,808,67,12,92024,petrov,2012 Brazilian Grand Prix,N,6014247,5953821
879,807,67,5,89221,hulkenberg,2012 Brazilian Grand Prix,N,5921373,5953821
879,814,67,9,89401,resta,2012 Brazilian Grand Prix,N,5952842,5953821
879,39,67,19,93825,karthikeyan,2012 Brazilian Grand Prix,N,6143647,5953821
879,155,67,8,89393,kobayashi,2012 Brazilian Grand Prix,N,5945458,5953821
879,3,67,16,94014,rosberg,2012 Brazilian Grand Prix,N,6054952,5953821
879,18,67,1,88198,button,2012 Brazilian Grand Prix,N,5892472,5953821
879,10,67,17,93864,glock,2012 Brazilian Grand Prix,N,6055496,5953821
879,808,68,12,91168,petrov,2012 Brazilian Grand Prix,N,6105415,6043228
879,3,68,16,96724,rosberg,2012 Brazilian Grand Prix,N,6151676,6043228
879,17,68,4,87824,webber,2012 Brazilian Grand Prix,N,6007490,6043228
879,4,68,2,87997,alonso,2012 Brazilian Grand Prix,N,6001517,6043228
879,819,68,13,92250,pic,2012 Brazilian Grand Prix,N,6108909,6043228
879,818,68,10,89407,vergne,2012 Brazilian Grand Prix,N,6043228,6043228
879,20,68,6,87861,vettel,2012 Brazilian Grand Prix,N,6024322,6043228
879,18,68,1,88790,button,2012 Brazilian Grand Prix,N,5981262,6043228
879,39,68,19,106597,karthikeyan,2012 Brazilian Grand Prix,N,6250244,6043228
879,155,68,8,88943,kobayashi,2012 Brazilian Grand Prix,N,6034401,6043228
879,817,68,14,90552,ricciardo,2012 Brazilian Grand Prix,N,6110700,6043228
879,37,68,18,105561,rosa,2012 Brazilian Grand Prix,N,6192950,6043228
879,807,68,5,87881,hulkenberg,2012 Brazilian Grand Prix,N,6009254,6043228
879,30,68,7,89353,michael_schumacher,2012 Brazilian Grand Prix,N,6033896,6043228
879,10,68,17,96536,glock,2012 Brazilian Grand Prix,N,6152032,6043228
879,8,68,11,89784,raikkonen,2012 Brazilian Grand Prix,N,6076756,6043228
879,5,68,15,91089,kovalainen,2012 Brazilian Grand Prix,N,6144609,6043228
879,814,68,9,88026,resta,2012 Brazilian Grand Prix,N,6040868,6043228
879,13,68,3,88596,massa,2012 Brazilian Grand Prix,N,6005674,6043228
879,10,69,16,105781,glock,2012 Brazilian Grand Prix,N,6257813,6155281
879,3,69,15,105492,rosberg,2012 Brazilian Grand Prix,N,6257168,6155281
879,155,69,9,102457,kobayashi,2012 Brazilian Grand Prix,N,6136858,6155281
879,807,69,5,88315,hulkenberg,2012 Brazilian Grand Prix,N,6097569,6155281
879,37,69,17,131506,rosa,2012 Brazilian Grand Prix,N,6324456,6155281
879,13,69,3,88166,massa,2012 Brazilian Grand Prix,N,6093840,6155281
879,20,69,6,88283,vettel,2012 Brazilian Grand Prix,N,6112605,6155281
879,818,69,8,91027,vergne,2012 Brazilian Grand Prix,N,6134255,6155281
879,819,69,12,97726,pic,2012 Brazilian Grand Prix,N,6206635,6155281
879,39,69,18,106537,karthikeyan,2012 Brazilian Grand Prix,N,6356781,6155281
879,808,69,11,97803,petrov,2012 Brazilian Grand Prix,N,6203218,6155281
879,18,69,1,90740,button,2012 Brazilian Grand Prix,N,6072002,6155281
879,17,69,4,88717,webber,2012 Brazilian Grand Prix,N,6096207,6155281
879,4,69,2,88760,alonso,2012 Brazilian Grand Prix,N,6090277,6155281
879,30,69,7,90654,michael_schumacher,2012 Brazilian Grand Prix,N,6124550,6155281
879,5,69,14,106675,kovalainen,2012 Brazilian Grand Prix,N,6251284,6155281
879,817,69,13,108177,ricciardo,2012 Brazilian Grand Prix,N,6218877,6155281
879,8,69,10,96948,raikkonen,2012 Brazilian Grand Prix,N,6173704,6155281
879,30,70,7,99561,michael_schumacher,2012 Brazilian Grand Prix,N,6224111,6243438.5
879,3,70,15,107184,rosberg,2012 Brazilian Grand Prix,N,6364352,6243438.5
879,20,70,6,98974,vettel,2012 Brazilian Grand Prix,N,6211579,6243438.5
879,155,70,9,107621,kobayashi,2012 Brazilian Grand Prix,N,6244479,6243438.5
879,817,70,13,114110,ricciardo,2012 Brazilian Grand Prix,N,6332987,6243438.5
879,10,70,16,108371,glock,2012 Brazilian Grand Prix,N,6366184,6243438.5
879,17,70,4,102660,webber,2012 Brazilian Grand Prix,N,6198867,6243438.5
879,18,70,1,100184,button,2012 Brazilian Grand Prix,N,6172186,6243438.5
879,819,70,12,124971,pic,2012 Brazilian Grand Prix,N,6331606,6243438.5
879,5,70,14,106261,kovalainen,2012 Brazilian Grand Prix,N,6357545,6243438.5
879,808,70,11,126690,petrov,2012 Brazilian Grand Prix,N,6329908,6243438.5
879,8,70,10,149918,raikkonen,2012 Brazilian Grand Prix,N,6323622,6243438.5
879,807,70,5,102182,hulkenberg,2012 Brazilian Grand Prix,N,6199751,6243438.5
879,13,70,3,101720,massa,2012 Brazilian Grand Prix,N,6195560,6243438.5
879,4,70,2,104053,alonso,2012 Brazilian Grand Prix,N,6194330,6243438.5
879,818,70,8,108143,vergne,2012 Brazilian Grand Prix,N,6242398,6243438.5
879,155,71,9,109427,kobayashi,2012 Brazilian Grand Prix,N,6353906,6328364
879,18,71,1,150470,button,2012 Brazilian Grand Prix,N,6322656,6328364
879,13,71,3,130711,massa,2012 Brazilian Grand Prix,N,6326271,6328364
879,20,71,6,120530,vettel,2012 Brazilian Grand Prix,N,6332109,6328364
879,30,71,7,110452,michael_schumacher,2012 Brazilian Grand Prix,N,6334563,6328364
879,4,71,2,131080,alonso,2012 Brazilian Grand Prix,N,6325410,6328364
879,807,71,5,128613,hulkenberg,2012 Brazilian Grand Prix,N,6328364,6328364
879,818,71,8,108911,vergne,2012 Brazilian Grand Prix,N,6351309,6328364
879,17,71,4,128725,webber,2012 Brazilian Grand Prix,N,6327592,6328364
