RACEID,DRIVERID,LAP,POSITION,MILLISECONDS,DRIVERREF,RACE_NAME,PIT_STOP,MILLISECONDS_CUMULATIVE,MEDIAN_MILLISECONDS_CUMULATIVE
1047,840,42,9,104870,stroll,2020 Abu Dhabi Grand Prix,N,4548345,4550223
1047,840,46,9,102971,stroll,2020 Abu Dhabi Grand Prix,N,4959773,4962079
1047,840,47,9,102968,stroll,2020 Abu Dhabi Grand Prix,N,5062741,5064973
1047,840,49,9,103436,stroll,2020 Abu Dhabi Grand Prix,N,5269069,5270855
1047,840,53,9,103325,stroll,2020 Abu Dhabi Grand Prix,N,5681932,5682970
1047,840,54,9,103557,stroll,2020 Abu Dhabi Grand Prix,N,5785489,5785959
1047,839,1,9,112035,ocon,2020 Abu Dhabi Grand Prix,N,112035,113004.5
1047,839,5,10,104597,ocon,2020 Abu Dhabi Grand Prix,N,532536,533046
1047,839,6,11,106075,ocon,2020 Abu Dhabi Grand Prix,N,638611,637896
1047,839,8,11,105195,ocon,2020 Abu Dhabi Grand Prix,N,848722,847786.5
1047,839,11,13,155304,ocon,2020 Abu Dhabi Grand Prix,N,1248182,1242049
1047,839,15,12,105056,ocon,2020 Abu Dhabi Grand Prix,N,1744482,1742186
1047,839,18,12,104854,ocon,2020 Abu Dhabi Grand Prix,N,2058237,2056374
1047,839,19,12,104921,ocon,2020 Abu Dhabi Grand Prix,N,2163158,2161686
1047,839,23,11,103652,ocon,2020 Abu Dhabi Grand Prix,N,2581144,2577325
1047,839,25,11,103331,ocon,2020 Abu Dhabi Grand Prix,N,2787877,2784219
1047,839,26,11,103704,ocon,2020 Abu Dhabi Grand Prix,N,2891581,2887746
1047,839,28,11,103654,ocon,2020 Abu Dhabi Grand Prix,N,3098818,3096348
1047,839,32,11,104546,ocon,2020 Abu Dhabi Grand Prix,N,3515076,3514274
1047,839,34,11,104323,ocon,2020 Abu Dhabi Grand Prix,N,3723786,3723012
1047,839,35,10,104396,ocon,2020 Abu Dhabi Grand Prix,N,3828182,3828182
1047,8,8,15,106553,raikkonen,2020 Abu Dhabi Grand Prix,N,854701,847786.5
1047,8,12,16,141753,raikkonen,2020 Abu Dhabi Grand Prix,N,1401723,1385364
1047,8,21,14,105282,raikkonen,2020 Abu Dhabi Grand Prix,N,2376989,2369940
1047,8,26,13,104011,raikkonen,2020 Abu Dhabi Grand Prix,N,2899366,2887746
1047,8,35,13,103412,raikkonen,2020 Abu Dhabi Grand Prix,N,3834820,3828182
1047,8,38,12,103665,raikkonen,2020 Abu Dhabi Grand Prix,N,4145555,4138241
1047,8,47,12,102414,raikkonen,2020 Abu Dhabi Grand Prix,N,5072648,5064973
1047,825,35,18,102797,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,3876217,3828182
1047,825,47,18,109526,kevin_magnussen,2020 Abu Dhabi Grand Prix,Y,5143590,5064973
1047,850,6,19,106442,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,651703,637896
1047,850,17,19,106148,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,1963279,1951348
1047,844,35,14,102424,leclerc,2020 Abu Dhabi Grand Prix,N,3837492,3828182
1047,8,2,14,106177,raikkonen,2020 Abu Dhabi Grand Prix,N,221086,218755
1047,8,22,14,105043,raikkonen,2020 Abu Dhabi Grand Prix,N,2482032,2473686
1047,8,52,12,102403,raikkonen,2020 Abu Dhabi Grand Prix,N,5587644,5579893
1047,830,6,1,102562,max_verstappen,2020 Abu Dhabi Grand Prix,N,615996,637896
1047,830,16,1,101315,max_verstappen,2020 Abu Dhabi Grand Prix,N,1829259,1846797
1047,830,21,1,101462,max_verstappen,2020 Abu Dhabi Grand Prix,N,2336702,2369940
1047,841,8,16,105605,giovinazzi,2020 Abu Dhabi Grand Prix,N,857214,847786.5
1047,841,13,12,143229,giovinazzi,2020 Abu Dhabi Grand Prix,N,1532026,1531078
1047,841,17,15,106386,giovinazzi,2020 Abu Dhabi Grand Prix,N,1958339,1951348
1047,841,27,16,106790,giovinazzi,2020 Abu Dhabi Grand Prix,Y,3014419,2991990
1047,841,31,18,102932,giovinazzi,2020 Abu Dhabi Grand Prix,N,3444130,3409488
1047,841,41,16,102317,giovinazzi,2020 Abu Dhabi Grand Prix,N,4472381,4447093
1047,841,45,16,107125,giovinazzi,2020 Abu Dhabi Grand Prix,N,4887584,4859148
1047,842,20,10,103650,gasly,2020 Abu Dhabi Grand Prix,N,2265979,2265979
1047,842,24,10,103309,gasly,2020 Abu Dhabi Grand Prix,N,2680634,2680634
1047,842,34,8,103135,gasly,2020 Abu Dhabi Grand Prix,N,3716441,3723012
1047,842,38,8,102960,gasly,2020 Abu Dhabi Grand Prix,N,4128092,4138241
1047,842,48,8,102962,gasly,2020 Abu Dhabi Grand Prix,N,5158837,5167905
1047,842,52,8,102735,gasly,2020 Abu Dhabi Grand Prix,N,5570714,5579893
1047,844,42,13,103158,leclerc,2020 Abu Dhabi Grand Prix,N,4559595,4550223
1047,844,47,13,102777,leclerc,2020 Abu Dhabi Grand Prix,N,5074341,5064973
1047,847,1,16,116502,russell,2020 Abu Dhabi Grand Prix,N,116502,113004.5
1047,848,20,4,102192,albon,2020 Abu Dhabi Grand Prix,N,2245682,2265979
1047,848,24,4,102213,albon,2020 Abu Dhabi Grand Prix,N,2653954,2680634
1047,848,34,4,102145,albon,2020 Abu Dhabi Grand Prix,N,3672982,3723012
1047,825,44,18,106581,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,4819106,4756184
1047,825,50,18,101999,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,5470673,5373802
1047,850,7,19,106510,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,758213,742568.5
1047,850,12,19,142086,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,1424606,1385364
1047,850,24,18,105257,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,2702716,2680634
1047,850,30,17,104796,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,3335179,3304938
1047,850,36,19,102960,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,3997530,3932044
1047,850,47,19,107183,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,5155242,5064973
1047,850,53,19,102650,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,5798988,5682970
1047,849,11,17,142720,latifi,2020 Abu Dhabi Grand Prix,Y,1261917,1242049
1047,849,17,18,105837,latifi,2020 Abu Dhabi Grand Prix,N,1962332,1951348
1047,849,23,17,105077,latifi,2020 Abu Dhabi Grand Prix,N,2595316,2577325
1047,849,34,16,104194,latifi,2020 Abu Dhabi Grand Prix,N,3748540,3723012
1047,849,40,17,103593,latifi,2020 Abu Dhabi Grand Prix,N,4391512,4344073
1047,849,51,17,103368,latifi,2020 Abu Dhabi Grand Prix,N,5522222,5476713
1047,815,3,18,105701,perez,2020 Abu Dhabi Grand Prix,N,331870,323657.5
1047,822,1,2,105274,bottas,2020 Abu Dhabi Grand Prix,N,105274,113004.5
1047,822,20,2,101919,bottas,2020 Abu Dhabi Grand Prix,N,2239085,2265979
1047,826,43,11,103148,kvyat,2020 Abu Dhabi Grand Prix,N,4654881,4653183
1047,847,16,16,104923,russell,2020 Abu Dhabi Grand Prix,N,1854159,1846797
1047,847,36,14,104199,russell,2020 Abu Dhabi Grand Prix,N,3945596,3932044
1047,825,5,18,106137,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,543867,533046
1047,825,16,17,107117,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,1855789,1846797
1047,825,27,17,106332,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,3016167,2991990
1047,830,1,1,103833,max_verstappen,2020 Abu Dhabi Grand Prix,N,103833,113004.5
1047,830,25,1,101653,max_verstappen,2020 Abu Dhabi Grand Prix,N,2742584,2784219
1047,842,29,9,103624,gasly,2020 Abu Dhabi Grand Prix,N,3199972,3201153
1047,842,43,8,103167,gasly,2020 Abu Dhabi Grand Prix,N,4644977,4653183
1047,848,10,4,130847,albon,2020 Abu Dhabi Grand Prix,Y,1068352,1090039
1047,848,29,4,101983,albon,2020 Abu Dhabi Grand Prix,N,3163852,3201153
1047,839,52,10,103180,ocon,2020 Abu Dhabi Grand Prix,N,5579893,5579893
1047,842,21,10,103961,gasly,2020 Abu Dhabi Grand Prix,N,2369940,2369940
1047,842,37,8,102868,gasly,2020 Abu Dhabi Grand Prix,N,4025132,4035210
1047,8,36,12,103711,raikkonen,2020 Abu Dhabi Grand Prix,N,3938531,3932044
1047,8,42,12,103161,raikkonen,2020 Abu Dhabi Grand Prix,N,4558918,4550223
1047,8,48,12,102891,raikkonen,2020 Abu Dhabi Grand Prix,N,5175539,5167905
1047,8,54,12,104382,raikkonen,2020 Abu Dhabi Grand Prix,N,5794174,5785959
1047,841,6,16,106616,giovinazzi,2020 Abu Dhabi Grand Prix,N,645885,637896
1047,841,12,12,142193,giovinazzi,2020 Abu Dhabi Grand Prix,N,1388797,1385364
1047,841,18,15,105262,giovinazzi,2020 Abu Dhabi Grand Prix,N,2063601,2056374
1047,841,24,15,105392,giovinazzi,2020 Abu Dhabi Grand Prix,N,2697665,2680634
1047,841,30,19,102055,giovinazzi,2020 Abu Dhabi Grand Prix,N,3341198,3304938
1047,841,37,16,104874,giovinazzi,2020 Abu Dhabi Grand Prix,N,4062214,4035210
1047,841,43,16,102523,giovinazzi,2020 Abu Dhabi Grand Prix,N,4677399,4653183
1047,841,49,16,103708,giovinazzi,2020 Abu Dhabi Grand Prix,N,5303552,5270855
1047,847,3,16,106192,russell,2020 Abu Dhabi Grand Prix,N,330170,323657.5
1047,844,41,13,103147,leclerc,2020 Abu Dhabi Grand Prix,N,4456437,4447093
1047,844,49,13,103126,leclerc,2020 Abu Dhabi Grand Prix,N,5282834,5270855
1047,8,7,14,105939,raikkonen,2020 Abu Dhabi Grand Prix,N,748148,742568.5
1047,8,14,15,106828,raikkonen,2020 Abu Dhabi Grand Prix,N,1640859,1637444
1047,8,28,13,104112,raikkonen,2020 Abu Dhabi Grand Prix,N,3107987,3096348
1047,8,34,13,103861,raikkonen,2020 Abu Dhabi Grand Prix,N,3731408,3723012
1047,825,38,18,103467,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,4188666,4138241
1047,825,42,18,105234,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,4606275,4550223
1047,825,51,18,102027,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,5572700,5476713
1047,825,54,18,102913,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,5880387,5785959
1047,850,4,19,106070,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,438763,428339
1047,850,10,18,143976,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,Y,1118269,1090039
1047,850,14,19,106939,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,1644580,1637444
1047,850,21,19,105686,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,2386506,2369940
1047,850,25,18,105406,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,2808122,2784219
1047,850,28,18,105419,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,3124654,3096348
1047,850,32,17,105237,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,3545720,3514274
1047,850,34,18,110451,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,Y,3762172,3723012
1047,850,42,19,104528,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,4624808,4550223
1047,850,45,19,105819,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,4942507,4859148
1047,850,49,19,124670,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,5388531,5270855
1047,849,7,20,106600,latifi,2020 Abu Dhabi Grand Prix,N,759882,742568.5
1047,849,14,18,108423,latifi,2020 Abu Dhabi Grand Prix,N,1643761,1637444
1047,849,29,16,105032,latifi,2020 Abu Dhabi Grand Prix,N,3227084,3201153
1047,849,35,16,105609,latifi,2020 Abu Dhabi Grand Prix,Y,3854149,3828182
1047,849,49,17,102497,latifi,2020 Abu Dhabi Grand Prix,N,5315896,5270855
1047,815,2,19,107554,perez,2020 Abu Dhabi Grand Prix,N,226169,218755
1047,8,41,12,103319,raikkonen,2020 Abu Dhabi Grand Prix,N,4455757,4447093
1047,841,3,15,105538,giovinazzi,2020 Abu Dhabi Grand Prix,N,328119,323657.5
1047,841,10,15,141133,giovinazzi,2020 Abu Dhabi Grand Prix,N,1104526,1090039
1047,841,26,15,105004,giovinazzi,2020 Abu Dhabi Grand Prix,N,2907629,2887746
1047,841,33,17,102312,giovinazzi,2020 Abu Dhabi Grand Prix,N,3649288,3618530
1047,841,48,16,105728,giovinazzi,2020 Abu Dhabi Grand Prix,N,5199844,5167905
1047,841,54,16,103553,giovinazzi,2020 Abu Dhabi Grand Prix,N,5822381,5785959
1047,847,8,17,105771,russell,2020 Abu Dhabi Grand Prix,N,860654,847786.5
1047,844,43,13,103088,leclerc,2020 Abu Dhabi Grand Prix,N,4662683,4653183
1047,844,50,13,102945,leclerc,2020 Abu Dhabi Grand Prix,N,5385779,5373802
1047,8,3,14,105200,raikkonen,2020 Abu Dhabi Grand Prix,N,326286,323657.5
1047,8,18,14,105196,raikkonen,2020 Abu Dhabi Grand Prix,N,2061991,2056374
1047,8,25,13,104373,raikkonen,2020 Abu Dhabi Grand Prix,N,2795355,2784219
1047,847,18,16,105409,russell,2020 Abu Dhabi Grand Prix,N,2064893,2056374
1047,847,24,14,104297,russell,2020 Abu Dhabi Grand Prix,N,2694113,2680634
1047,847,35,15,104420,russell,2020 Abu Dhabi Grand Prix,N,3841397,3828182
1047,847,41,15,104744,russell,2020 Abu Dhabi Grand Prix,N,4464680,4447093
1047,847,52,15,104641,russell,2020 Abu Dhabi Grand Prix,N,5614031,5579893
1047,825,4,18,106465,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,437730,428339
1047,825,15,16,106448,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,1748672,1742186
1047,825,21,17,105306,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,2382869,2369940
1047,825,26,16,105133,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,2909835,2887746
1047,847,10,16,142381,russell,2020 Abu Dhabi Grand Prix,Y,1108879,1090039
1047,847,22,15,104718,russell,2020 Abu Dhabi Grand Prix,N,2484997,2473686
1047,847,30,14,103855,russell,2020 Abu Dhabi Grand Prix,N,3318566,3304938
1047,847,42,15,105804,russell,2020 Abu Dhabi Grand Prix,N,4570484,4550223
1047,847,48,15,105775,russell,2020 Abu Dhabi Grand Prix,N,5199034,5167905
1047,825,1,17,117154,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,117154,113004.5
1047,825,8,18,105832,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,862185,847786.5
1047,825,12,15,142209,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,1397052,1385364
1047,825,19,17,105217,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,2172244,2161686
1047,825,23,16,105491,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,2593956,2577325
1047,825,30,18,107287,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,3336965,3304938
1047,830,20,1,101560,max_verstappen,2020 Abu Dhabi Grand Prix,N,2235240,2265979
1047,822,47,2,102445,bottas,2020 Abu Dhabi Grand Prix,N,4986176,5064973
1047,1,11,3,160325,hamilton,2020 Abu Dhabi Grand Prix,N,1221824,1242049
1047,1,31,3,101993,hamilton,2020 Abu Dhabi Grand Prix,N,3361338,3409488
1047,1,50,3,101979,hamilton,2020 Abu Dhabi Grand Prix,N,5294386,5373802
1047,846,16,6,103380,norris,2020 Abu Dhabi Grand Prix,N,1841074,1846797
1047,846,36,6,102549,norris,2020 Abu Dhabi Grand Prix,N,3901430,3932044
1047,848,1,5,108734,albon,2020 Abu Dhabi Grand Prix,N,108734,113004.5
1047,848,26,4,101807,albon,2020 Abu Dhabi Grand Prix,N,2857851,2887746
1047,850,38,19,103789,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,4204562,4138241
1047,850,52,19,103272,pietro_fittipaldi,2020 Abu Dhabi Grand Prix,N,5696338,5579893
1047,849,21,18,105348,latifi,2020 Abu Dhabi Grand Prix,N,2385161,2369940
1047,849,42,17,102742,latifi,2020 Abu Dhabi Grand Prix,N,4597191,4550223
1047,830,11,1,156851,max_verstappen,2020 Abu Dhabi Grand Prix,N,1206700,1242049
1047,830,30,1,101296,max_verstappen,2020 Abu Dhabi Grand Prix,N,3249408,3304938
1047,848,15,4,102429,albon,2020 Abu Dhabi Grand Prix,N,1733589,1742186
1047,848,38,4,101470,albon,2020 Abu Dhabi Grand Prix,N,4080662,4138241
1047,830,52,1,101497,max_verstappen,2020 Abu Dhabi Grand Prix,N,5483241,5579893
1047,822,22,2,101772,bottas,2020 Abu Dhabi Grand Prix,N,2442678,2473686
1047,830,7,1,102651,max_verstappen,2020 Abu Dhabi Grand Prix,N,718647,742568.5
1047,1,6,3,102997,hamilton,2020 Abu Dhabi Grand Prix,N,622230,637896
1047,1,21,3,101720,hamilton,2020 Abu Dhabi Grand Prix,N,2342971,2369940
1047,1,38,3,101502,hamilton,2020 Abu Dhabi Grand Prix,N,4072091,4138241
1047,1,54,3,102083,hamilton,2020 Abu Dhabi Grand Prix,N,5704395,5785959
1047,846,18,6,103370,norris,2020 Abu Dhabi Grand Prix,N,2047899,2056374
1047,846,38,6,103084,norris,2020 Abu Dhabi Grand Prix,N,4107056,4138241
1047,848,3,5,103941,albon,2020 Abu Dhabi Grand Prix,N,316826,323657.5
1047,848,31,4,101687,albon,2020 Abu Dhabi Grand Prix,N,3367241,3409488
1047,822,13,2,156590,bottas,2020 Abu Dhabi Grand Prix,N,1526714,1531078
1047,830,28,1,101318,max_verstappen,2020 Abu Dhabi Grand Prix,N,3046621,3096348
1047,1,22,3,101600,hamilton,2020 Abu Dhabi Grand Prix,N,2444571,2473686
1047,846,49,5,102495,norris,2020 Abu Dhabi Grand Prix,N,5236106,5270855
1047,8,17,14,104203,raikkonen,2020 Abu Dhabi Grand Prix,N,1956795,1951348
1047,8,30,13,104023,raikkonen,2020 Abu Dhabi Grand Prix,N,3316371,3304938
1047,8,43,12,102936,raikkonen,2020 Abu Dhabi Grand Prix,N,4661854,4653183
1047,841,2,15,106822,giovinazzi,2020 Abu Dhabi Grand Prix,N,222581,218755
1047,841,22,16,107130,giovinazzi,2020 Abu Dhabi Grand Prix,N,2486549,2473686
1047,841,36,16,102734,giovinazzi,2020 Abu Dhabi Grand Prix,N,3957340,3932044
1047,844,37,13,102960,leclerc,2020 Abu Dhabi Grand Prix,N,4042989,4035210
1047,844,51,13,102993,leclerc,2020 Abu Dhabi Grand Prix,N,5488772,5476713
1047,844,6,13,104795,leclerc,2020 Abu Dhabi Grand Prix,N,640390,637896
1047,844,27,15,102228,leclerc,2020 Abu Dhabi Grand Prix,N,3013980,2991990
1047,840,24,9,103704,stroll,2020 Abu Dhabi Grand Prix,N,2678742,2680634
1047,840,51,9,103095,stroll,2020 Abu Dhabi Grand Prix,N,5475433,5476713
1047,839,16,12,104567,ocon,2020 Abu Dhabi Grand Prix,N,1849049,1846797
1047,817,38,5,103106,ricciardo,2020 Abu Dhabi Grand Prix,N,4104255,4138241
1047,20,3,12,104878,vettel,2020 Abu Dhabi Grand Prix,N,324866,323657.5
1047,20,24,8,103655,vettel,2020 Abu Dhabi Grand Prix,N,2677003,2680634
1047,20,43,14,102212,vettel,2020 Abu Dhabi Grand Prix,N,4667049,4653183
1047,830,32,1,101254,max_verstappen,2020 Abu Dhabi Grand Prix,N,3451943,3514274
1047,839,39,10,102896,ocon,2020 Abu Dhabi Grand Prix,N,4241137,4241137
1047,842,13,11,144787,gasly,2020 Abu Dhabi Grand Prix,N,1531554,1531078
1047,842,45,8,102486,gasly,2020 Abu Dhabi Grand Prix,N,4850463,4859148
1047,817,14,5,104183,ricciardo,2020 Abu Dhabi Grand Prix,N,1632591,1637444
1047,848,55,4,102354,albon,2020 Abu Dhabi Grand Prix,N,5808632,5851840.5
1047,832,23,7,103436,sainz,2020 Abu Dhabi Grand Prix,N,2570087,2577325
1047,832,44,6,102325,sainz,2020 Abu Dhabi Grand Prix,N,4728444,4756184
1047,826,9,9,107228,kvyat,2020 Abu Dhabi Grand Prix,N,952453,953084
1047,826,29,12,103608,kvyat,2020 Abu Dhabi Grand Prix,N,3204040,3201153
1047,826,48,11,102985,kvyat,2020 Abu Dhabi Grand Prix,N,5169641,5167905
1047,844,23,19,123178,leclerc,2020 Abu Dhabi Grand Prix,N,2603982,2577325
1047,817,29,5,102904,ricciardo,2020 Abu Dhabi Grand Prix,N,3180255,3201153
1047,817,44,7,100958,ricciardo,2020 Abu Dhabi Grand Prix,N,4743135,4756184
1047,20,7,12,105228,vettel,2020 Abu Dhabi Grand Prix,N,744717,742568.5
1047,20,27,8,105512,vettel,2020 Abu Dhabi Grand Prix,N,2990306,2991990
1047,20,46,14,103384,vettel,2020 Abu Dhabi Grand Prix,N,4977475,4962079
1047,844,11,8,143156,leclerc,2020 Abu Dhabi Grand Prix,N,1236507,1242049
1047,847,12,17,143979,russell,2020 Abu Dhabi Grand Prix,N,1408299,1385364
1047,847,15,17,106200,russell,2020 Abu Dhabi Grand Prix,N,1749236,1742186
1047,847,19,16,104867,russell,2020 Abu Dhabi Grand Prix,N,2169760,2161686
1047,847,23,14,104819,russell,2020 Abu Dhabi Grand Prix,N,2589816,2577325
1047,847,26,14,104053,russell,2020 Abu Dhabi Grand Prix,N,2902271,2887746
1047,847,31,14,104599,russell,2020 Abu Dhabi Grand Prix,N,3423165,3409488
1047,847,33,14,104146,russell,2020 Abu Dhabi Grand Prix,N,3631157,3618530
1047,847,38,14,103386,russell,2020 Abu Dhabi Grand Prix,N,4152651,4138241
1047,847,43,15,104064,russell,2020 Abu Dhabi Grand Prix,N,4674548,4653183
1047,847,45,15,103548,russell,2020 Abu Dhabi Grand Prix,N,4881706,4859148
1047,847,50,15,103641,russell,2020 Abu Dhabi Grand Prix,N,5406031,5373802
1047,847,54,15,103328,russell,2020 Abu Dhabi Grand Prix,N,5821030,5785959
1047,825,3,17,106300,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,331265,323657.5
1047,825,10,17,143503,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,1111800,1090039
1047,825,14,16,108535,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,1642224,1637444
1047,825,20,17,105319,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,2277563,2265979
1047,825,25,16,105399,kevin_magnussen,2020 Abu Dhabi Grand Prix,N,2804702,2784219
1047,825,31,19,108161,kevin_magnussen,2020 Abu Dhabi Grand Prix,Y,3445126,3409488
1047,832,33,7,102678,sainz,2020 Abu Dhabi Grand Prix,N,3600678,3618530
1047,832,38,7,102487,sainz,2020 Abu Dhabi Grand Prix,N,4113263,4138241
1047,832,40,6,102354,sainz,2020 Abu Dhabi Grand Prix,N,4318043,4344073
1047,832,43,6,103127,sainz,2020 Abu Dhabi Grand Prix,N,4626119,4653183
1047,832,47,6,102574,sainz,2020 Abu Dhabi Grand Prix,N,5035789,5064973
1047,832,51,6,102255,sainz,2020 Abu Dhabi Grand Prix,N,5444679,5476713
1047,832,54,6,102379,sainz,2020 Abu Dhabi Grand Prix,N,5751828,5785959
1047,826,3,7,104320,kvyat,2020 Abu Dhabi Grand Prix,N,319891,323657.5
1047,826,6,7,104741,kvyat,2020 Abu Dhabi Grand Prix,N,633796,637896
1047,826,8,8,106648,kvyat,2020 Abu Dhabi Grand Prix,N,845225,847786.5
1047,826,13,14,140028,kvyat,2020 Abu Dhabi Grand Prix,N,1533002,1531078
1047,826,16,13,103928,kvyat,2020 Abu Dhabi Grand Prix,N,1850527,1846797
1047,826,20,13,105119,kvyat,2020 Abu Dhabi Grand Prix,N,2269297,2265979
1047,826,23,12,103677,kvyat,2020 Abu Dhabi Grand Prix,N,2583513,2577325
1047,826,26,12,103304,kvyat,2020 Abu Dhabi Grand Prix,N,2893569,2887746
1047,826,30,12,103753,kvyat,2020 Abu Dhabi Grand Prix,N,3307793,3304938
1047,826,33,12,104243,kvyat,2020 Abu Dhabi Grand Prix,N,3620406,3618530
1047,826,37,11,103500,kvyat,2020 Abu Dhabi Grand Prix,N,4036756,4035210
1047,826,40,11,102900,kvyat,2020 Abu Dhabi Grand Prix,N,4345992,4344073
1047,826,44,11,103165,kvyat,2020 Abu Dhabi Grand Prix,N,4758046,4756184
1047,826,47,11,102704,kvyat,2020 Abu Dhabi Grand Prix,N,5066656,5064973
1047,826,51,11,102921,kvyat,2020 Abu Dhabi Grand Prix,N,5478647,5476713
1047,826,54,11,106316,kvyat,2020 Abu Dhabi Grand Prix,N,5791445,5785959
1047,839,13,13,142022,ocon,2020 Abu Dhabi Grand Prix,N,1532457,1531078
1047,842,16,11,104512,gasly,2020 Abu Dhabi Grand Prix,N,1847634,1846797
1047,817,45,7,102071,ricciardo,2020 Abu Dhabi Grand Prix,N,4845206,4859148
1047,20,44,14,102332,vettel,2020 Abu Dhabi Grand Prix,N,4769381,4756184
1047,832,11,9,157847,sainz,2020 Abu Dhabi Grand Prix,N,1239961,1242049
1047,826,36,11,103998,kvyat,2020 Abu Dhabi Grand Prix,N,3933256,3932044
1047,841,1,15,115759,giovinazzi,2020 Abu Dhabi Grand Prix,N,115759,113004.5
1047,841,50,16,103496,giovinazzi,2020 Abu Dhabi Grand Prix,N,5407048,5373802
1047,847,27,14,104413,russell,2020 Abu Dhabi Grand Prix,N,3006684,2991990
1047,849,13,18,117238,latifi,2020 Abu Dhabi Grand Prix,N,1535338,1531078
1047,830,3,1,102207,max_verstappen,2020 Abu Dhabi Grand Prix,N,308332,323657.5
1047,830,9,1,102461,max_verstappen,2020 Abu Dhabi Grand Prix,N,923614,953084
1047,830,14,1,100958,max_verstappen,2020 Abu Dhabi Grand Prix,N,1626791,1637444
1047,830,19,1,101423,max_verstappen,2020 Abu Dhabi Grand Prix,N,2133680,2161686
1047,830,27,1,101362,max_verstappen,2020 Abu Dhabi Grand Prix,N,2945303,2991990
1047,822,38,2,101773,bottas,2020 Abu Dhabi Grand Prix,N,4068921,4138241
1047,822,40,2,101131,bottas,2020 Abu Dhabi Grand Prix,N,4271494,4344073
1047,822,45,2,102512,bottas,2020 Abu Dhabi Grand Prix,N,4781459,4859148
1047,822,49,2,101369,bottas,2020 Abu Dhabi Grand Prix,N,5189114,5270855
1047,822,52,2,101823,bottas,2020 Abu Dhabi Grand Prix,N,5494820,5579893
1047,1,1,3,106347,hamilton,2020 Abu Dhabi Grand Prix,N,106347,113004.5
1047,1,4,3,103051,hamilton,2020 Abu Dhabi Grand Prix,N,416076,428339
1047,1,9,3,103289,hamilton,2020 Abu Dhabi Grand Prix,N,931621,953084
1047,1,13,3,154323,hamilton,2020 Abu Dhabi Grand Prix,N,1527371,1531078
1047,1,17,3,102106,hamilton,2020 Abu Dhabi Grand Prix,N,1935650,1951348
1047,1,20,3,101991,hamilton,2020 Abu Dhabi Grand Prix,N,2241251,2265979
1047,1,25,3,101745,hamilton,2020 Abu Dhabi Grand Prix,N,2750214,2784219
1047,1,28,3,101658,hamilton,2020 Abu Dhabi Grand Prix,N,3055885,3096348
1047,1,33,3,101457,hamilton,2020 Abu Dhabi Grand Prix,N,3564305,3618530
1047,1,36,3,101689,hamilton,2020 Abu Dhabi Grand Prix,N,3869169,3932044
1047,1,40,3,101429,hamilton,2020 Abu Dhabi Grand Prix,N,4274972,4344073
1047,1,45,3,101650,hamilton,2020 Abu Dhabi Grand Prix,N,4783603,4859148
1047,1,47,3,102097,hamilton,2020 Abu Dhabi Grand Prix,N,4988131,5064973
